pcds,oslaua,lat,long,lsoa21,msoa21
BR1 2JD,E09000006,51.398521,0.052944,E01000650,E02000148
BR1 2JE,E09000006,51.39744,0.052522,E01000650,E02000148
BR1 2JF,E09000006,51.397763,0.052033,E01000650,E02000148
BR1 2JG,E09000006,51.404443,0.045934,E01000649,E02000133
BR1 2JH,E09000006,51.395298,0.047453,E01000650,E02000148
BR1 2JJ,E09000006,51.401119,0.039575,E01000648,E02000142
BR1 2JL,E09000006,51.394226,0.047089,E01000650,E02000148
BR1 2JN,E09000006,51.393808,0.048881,E01000650,E02000148
BR1 2JP,E09000006,51.393331,0.04679,E01000650,E02000148
BR1 2JQ,E09000006,51.400056,0.059713,E01000649,E02000133
BR1 2JR,E09000006,51.393226,0.049718,E01000650,E02000148
BR1 2JS,E09000006,51.394278,0.049765,E01000650,E02000148
BR1 2JT,E09000006,51.394177,0.051384,E01000652,E02000148
BR1 2JU,E09000006,51.393736,0.05089,E01000650,E02000148
BR1 2JW,E09000006,51.393817,0.04835,E01000650,E02000148
BR1 2JX,E09000006,51.391813,0.050862,E01000652,E02000148
BR1 2JY,E09000006,51.392045,0.049909,E01000652,E02000148
BR1 2JZ,E09000006,51.391279,0.049473,E01000652,E02000148
BR1 2LA,E09000006,51.39158,0.051312,E01000652,E02000148
BR1 2LB,E09000006,51.398332,0.04881,E01000650,E02000148
BR1 2LD,E09000006,51.397899,0.04938,E01000650,E02000148
BR1 2LE,E09000006,51.396642,0.051365,E01000650,E02000148
BR1 2LF,E09000006,51.396305,0.050071,E01000650,E02000148
BR1 2LG,E09000006,51.398181,0.050241,E01000650,E02000148
BR1 2LH,E09000006,51.399819,0.051177,E01000649,E02000133
BR1 2LJ,E09000006,51.395667,0.050545,E01000650,E02000148
BR1 2LL,E09000006,51.395441,0.051628,E01000650,E02000148
BR1 2LN,E09000006,51.398234,0.058538,E01000650,E02000148
BR1 2LP,E09000006,51.397815,0.055759,E01000650,E02000148
BR1 2LQ,E09000006,51.397449,0.050984,E01000650,E02000148
BR1 2LR,E09000006,51.395601,0.054812,E01000650,E02000148
BR1 2LS,E09000006,51.394712,0.054743,E01000652,E02000148
BR1 2LT,E09000006,51.397633,0.050216,E01000650,E02000148
BR1 2LU,E09000006,51.395444,0.05354,E01000650,E02000148
BR1 2LW,E09000006,51.396679,0.059015,E01000650,E02000148
BR1 2LX,E09000006,51.397019,0.054444,E01000650,E02000148
BR1 2LY,E09000006,51.394568,0.052193,E01000652,E02000148
BR1 2LZ,E09000006,51.394863,0.052306,E01000652,E02000148
BR1 2NA,E09000006,51.402663,0.038163,E01000648,E02000142
BR1 2NB,E09000006,51.402532,0.038991,E01000648,E02000142
BR1 2ND,E09000006,51.40301,0.04045,E01000648,E02000142
BR1 2NE,E09000006,51.404604,0.037717,E01000645,E02000133
BR1 2NF,E09000006,51.40439,0.037132,E01000648,E02000142
BR1 2NG,E09000006,51.406001,0.037046,E01000646,E02000142
BR1 2NH,E09000006,51.404562,0.038621,E01000645,E02000133
BR1 2NJ,E09000006,51.40623,0.042491,E01000645,E02000133
BR1 2NL,E09000006,51.407277,0.044838,E01000645,E02000133
BR1 2NN,E09000006,51.405021,0.038569,E01000646,E02000142
BR1 2NP,E09000006,51.406211,0.047206,E01000645,E02000133
BR1 2NQ,E09000006,51.406558,0.037603,E01000646,E02000142
BR1 2NR,E09000006,51.405896,0.046689,E01000645,E02000133
BR1 2NS,E09000006,51.405448,0.046597,E01000645,E02000133
BR1 2NT,E09000006,51.40691,0.049883,E01000645,E02000133
BR1 2NU,E09000006,51.406224,0.049522,E01000645,E02000133
BR1 2NW,E09000006,51.405605,0.0438,E01000645,E02000133
BR1 2NX,E09000006,51.406514,0.048356,E01000645,E02000133
BR1 2NY,E09000006,51.405233,0.049104,E01000649,E02000133
BR1 2NZ,E09000006,51.406055,0.050478,E01000645,E02000133
BR1 2PA,E09000006,51.406892,0.03651,E01000653,E02000142
BR1 2PB,E09000006,51.410001,0.042832,E01000645,E02000133
BR1 2PD,E09000006,51.410096,0.041499,E01000653,E02000142
BR1 2PE,E09000006,51.407532,0.036941,E01000653,E02000142
BR1 2PF,E09000006,51.407355,0.04142,E01000645,E02000133
BR1 2PG,E09000006,51.405932,0.040508,E01000646,E02000142
BR1 2PH,E09000006,51.409306,0.041435,E01000653,E02000142
BR1 2PJ,E09000006,51.411014,0.042489,E01000645,E02000133
BR1 2PL,E09000006,51.407967,0.045502,E01000645,E02000133
BR1 2PN,E09000006,51.407411,0.043349,E01000645,E02000133
BR1 2PP,E09000006,51.406548,0.041269,E01000645,E02000133
BR1 2PQ,E09000006,51.408677,0.039322,E01000653,E02000142
BR1 2PR,E09000006,51.410101,0.030858,E01000653,E02000142
BR1 2PS,E09000006,51.40958,0.030849,E01000653,E02000142
BR1 2PT,E09000006,51.405948,0.042133,E01000645,E02000133
BR1 2PU,E09000006,51.408041,0.033988,E01000646,E02000142
BR1 2PW,E09000006,51.408556,0.03542,E01000653,E02000142
BR1 2PX,E09000006,51.409308,0.035093,E01000653,E02000142
BR1 2PY,E09000006,51.408206,0.040537,E01000653,E02000142
BR1 2PZ,E09000006,51.410013,0.039065,E01000653,E02000142
BR1 2QA,E09000006,51.412892,0.040027,E01000653,E02000142
BR1 2QB,E09000006,51.408924,0.037564,E01000653,E02000142
BR1 2QD,E09000006,51.412985,0.040837,E01000653,E02000142
BR1 2QE,E09000006,51.403732,0.035637,E01000648,E02000142
BR1 2QF,E09000006,51.403588,0.036162,E01000648,E02000142
BR1 2QG,E09000006,51.403823,0.03715,E01000648,E02000142
BR1 2QH,E09000006,51.402025,0.037631,E01000648,E02000142
BR1 2QJ,E09000006,51.401768,0.036369,E01000648,E02000142
BR1 2QL,E09000006,51.400377,0.0352,E01000648,E02000142
BR1 2QN,E09000006,51.400198,0.036155,E01000648,E02000142
BR1 2QP,E09000006,51.410495,0.03772,E01000653,E02000142
BR1 2QQ,E09000006,51.402894,0.036764,E01000648,E02000142
BR1 2QR,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2QS,E09000006,51.413183,0.044441,E01000645,E02000133
BR1 2QT,E09000006,51.398253,0.044062,E01000651,E02000146
BR1 2QU,E09000006,51.408652,0.034575,E01000646,E02000142
BR1 2QW,E09000006,51.400202,0.037493,E01000648,E02000142
BR1 2QX,E09000006,51.399386,0.033201,E01000679,E02000146
BR1 2QY,E09000006,51.400822,0.035435,E01000648,E02000142
BR1 2QZ,E09000006,51.399958,0.03498,E01000648,E02000142
BR1 2RA,E09000006,51.399038,0.032021,E01000679,E02000146
BR1 2RB,E09000006,51.398348,0.034981,E01000679,E02000146
BR1 2RD,E09000006,51.397947,0.034273,E01000679,E02000146
BR1 2RE,E09000006,51.398617,0.033454,E01000679,E02000146
BR1 2RF,E09000006,51.398308,0.033153,E01000679,E02000146
BR1 2RG,E09000006,51.405615,0.035433,E01000646,E02000142
BR1 2RH,E09000006,51.405808,0.03419,E01000646,E02000142
BR1 2RJ,E09000006,51.404386,0.035292,E01000647,E02000142
BR1 2RL,E09000006,51.404033,0.034385,E01000647,E02000142
BR1 2RN,E09000006,51.405335,0.033954,E01000647,E02000142
BR1 2RP,E09000006,51.404875,0.035098,E01000647,E02000142
BR1 2RQ,E09000006,51.408099,0.043078,E01000645,E02000133
BR1 2RR,E09000006,51.403878,0.058202,E01000649,E02000133
BR1 2RS,E09000006,51.403291,0.035128,E01000647,E02000142
BR1 2RT,E09000006,51.403488,0.03311,E01000647,E02000142
BR1 2RU,E09000006,51.403788,0.033482,E01000647,E02000142
BR1 2RW,E09000006,51.404168,0.033327,E01000647,E02000142
BR1 2RX,E09000006,51.403901,0.03159,E01000647,E02000142
BR1 2RY,E09000006,51.404136,0.033642,E01000647,E02000142
BR1 2RZ,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2SA,E09000006,51.402284,0.033574,E01000647,E02000142
BR1 2SB,E09000006,51.402544,0.033657,E01000647,E02000142
BR1 2SD,E09000006,51.401841,0.035768,E01000648,E02000142
BR1 2SE,E09000006,51.403281,0.030556,E01000646,E02000142
BR1 2SF,E09000006,51.404089,0.030117,E01000646,E02000142
BR1 2SG,E09000006,51.403071,0.029698,E01000646,E02000142
BR1 2SH,E09000006,51.40166,0.035358,E01000648,E02000142
BR1 2SJ,E09000006,51.401224,0.034548,E01000647,E02000142
BR1 2SL,E09000006,51.401587,0.03281,E01000647,E02000142
BR1 2SN,E09000006,51.401518,0.034172,E01000647,E02000142
BR1 2SP,E09000006,51.401971,0.032424,E01000647,E02000142
BR1 2SQ,E09000006,51.402163,0.030693,E01000646,E02000142
BR1 2SR,E09000006,51.400837,0.033553,E01000648,E02000142
BR1 2SS,E09000006,51.401022,0.033762,E01000647,E02000142
BR1 2ST,E09000006,51.406591,0.035145,E01000646,E02000142
BR1 2SU,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2SW,E09000006,51.401965,0.03435,E01000647,E02000142
BR1 2SX,E09000006,51.409642,0.042284,E01000645,E02000133
BR1 2SY,E09000006,51.410071,0.040879,E01000645,E02000133
BR1 2SZ,E09000006,51.40987,0.043113,E01000645,E02000133
BR1 2TA,E09000006,51.410407,0.042778,E01000645,E02000133
BR1 2TB,E09000006,51.403977,0.037588,E01000648,E02000142
BR1 2TD,E09000006,51.41327,0.038951,E01000653,E02000142
BR1 2TE,E09000006,51.412291,0.036837,E01000653,E02000142
BR1 2TF,E09000006,51.411323,0.036132,E01000653,E02000142
BR1 2TG,E09000006,51.409943,0.03272,E01000653,E02000142
BR1 2TH,E09000006,51.413126,0.037406,E01000653,E02000142
BR1 2TJ,E09000006,51.403539,0.034363,E01000647,E02000142
BR1 2TL,E09000006,51.398757,0.054824,E01000650,E02000148
BR1 2TN,E09000006,51.411897,0.036718,E01000653,E02000142
BR1 2TP,E09000006,51.403029,0.053764,E01000649,E02000133
BR1 2TQ,E09000006,51.412148,0.035709,E01000653,E02000142
BR1 2TR,E09000006,51.405806,0.043076,E01000645,E02000133
BR1 2TS,E09000006,51.409112,0.03346,E01000653,E02000142
BR1 2TT,E09000006,51.410054,0.033574,E01000653,E02000142
BR1 2TU,E09000006,51.392496,0.046767,E01000650,E02000148
BR1 2TW,E09000006,51.3953,0.057127,E01000652,E02000148
BR1 2TX,E09000006,51.398436,0.039743,E01000648,E02000142
BR1 2TY,E09000006,51.392094,0.047109,E01000650,E02000148
BR1 2TZ,E09000006,51.391802,0.047886,E01000652,E02000148
BR1 2UA,E09000006,51.411093,0.034842,E01000653,E02000142
BR1 2UB,E09000006,51.411111,0.037978,E01000653,E02000142
BR1 2UD,E09000006,51.410344,0.03501,E01000653,E02000142
BR1 2UE,E09000006,51.400001,0.031417,E01000648,E02000142
BR1 2UF,E09000006,51.411793,0.038022,E01000653,E02000142
BR1 2UG,E09000006,51.400524,0.046377,E01000650,E02000148
BR1 2UH,E09000006,51.402598,0.031057,E01000646,E02000142
BR1 2UJ,E09000006,51.408747,0.031661,E01000653,E02000142
BR1 2UL,E09000006,51.402436,0.029986,E01000646,E02000142
BR1 2UN,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2UP,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2UQ,E09000006,51.401748,0.042723,E01000648,E02000142
BR1 2UR,E09000006,51.411093,0.034842,E01000653,E02000142
BR1 2US,E09000006,51.396376,0.046494,E01000650,E02000148
BR1 2UT,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2UU,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2UW,E09000006,51.402436,0.029986,E01000646,E02000142
BR1 2UX,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2UY,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2UZ,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2WA,E09000006,51.412639,0.042115,E01000653,E02000142
BR1 2WB,E09000006,51.412391,0.043974,E01000653,E02000142
BR1 2WD,E09000006,51.399042,0.033344,E01000679,E02000146
BR1 2WE,E09000006,51.400671,0.044141,E01000648,E02000142
BR1 2WF,E09000006,51.406651,0.042596,E01000645,E02000133
BR1 2WG,E09000006,51.412683,0.043757,E01000653,E02000142
BR1 2WH,E09000006,51.408559,0.032688,E01000653,E02000142
BR1 2WJ,E09000006,51.396203,0.04768,E01000650,E02000148
BR1 2WL,E09000006,51.41243,0.044335,E01000653,E02000142
BR1 2WN,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2WP,E09000006,51.39753,0.044792,E01000651,E02000146
BR1 2WQ,E09000006,51.401815,0.041446,E01000648,E02000142
BR1 2WR,E09000006,51.412668,0.044604,E01000653,E02000142
BR1 2WS,E09000006,51.412668,0.044604,E01000653,E02000142
BR1 2WT,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2WU,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2WW,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2WX,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2WY,E09000006,51.407914,0.044435,E01000645,E02000133
BR1 2WZ,E09000006,51.407914,0.044435,E01000645,E02000133
BR1 2XA,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2XB,E09000006,51.396462,0.05544,E01000650,E02000148
BR1 2XD,E09000006,51.396462,0.05544,E01000650,E02000148
BR1 2XE,E09000006,51.399901,0.048032,E01000650,E02000148
BR1 2XF,E09000006,51.399901,0.048032,E01000650,E02000148
BR1 2XG,E09000006,51.399901,0.048032,E01000650,E02000148
BR1 2XH,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2XJ,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2XL,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2XN,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2XP,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2XQ,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2XR,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2XS,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2XT,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2XU,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2XW,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2XX,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2XY,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2XZ,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2YA,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2YB,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2YD,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2YE,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2YF,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2YG,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2YH,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2YJ,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2YL,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2YN,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2YP,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2YQ,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2YR,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2YS,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2YT,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2YU,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2YW,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2YX,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2YY,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2YZ,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2ZA,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2ZB,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2ZD,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2ZE,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2ZF,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2ZG,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2ZH,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2ZJ,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2ZL,E09000006,51.394722,0.059833,E01000650,E02000148
BR1 2ZN,E09000006,51.394722,0.059833,E01000650,E02000148
BR1 2ZP,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2ZQ,E09000006,51.401748,0.042723,E01000648,E02000142
BR1 2ZR,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2ZS,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2ZT,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2ZU,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2ZW,E09000006,51.394722,0.059833,E01000650,E02000148
BR1 2ZX,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2ZY,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 2ZZ,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 3AA,E09000006,51.406881,0.020463,E01000825,E02000134
BR1 3AB,E09000006,51.407435,0.021753,E01000825,E02000134
BR1 3AD,E09000006,51.407379,0.023404,E01000825,E02000134
BR1 3AE,E09000006,51.406878,0.029493,E01000646,E02000142
BR1 3AF,E09000006,51.407313,0.024091,E01000825,E02000134
BR1 3AG,E09000006,51.408158,0.024129,E01000825,E02000134
BR1 3AH,E09000006,51.407234,0.025051,E01000825,E02000134
BR1 3AJ,E09000006,51.408439,0.026614,E01000646,E02000142
BR1 3AL,E09000006,51.408491,0.027221,E01000646,E02000142
BR1 3AN,E09000006,51.406614,0.031782,E01000646,E02000142
BR1 3AP,E09000006,51.409607,0.027687,E01000646,E02000142
BR1 3AQ,E09000006,51.408085,0.024686,E01000825,E02000134
BR1 3AR,E09000006,51.408338,0.030866,E01000646,E02000142
BR1 3AS,E09000006,51.407533,0.031175,E01000646,E02000142
BR1 3AT,E09000006,51.407845,0.029737,E01000646,E02000142
BR1 3AU,E09000006,51.407411,0.030394,E01000646,E02000142
BR1 3AW,E09000006,51.407194,0.0263,E01000825,E02000134
BR1 3AX,E09000006,51.406694,0.030793,E01000646,E02000142
BR1 3AY,E09000006,51.406411,0.032564,E01000646,E02000142
BR1 3AZ,E09000006,51.406757,0.030293,E01000646,E02000142
BR1 3BA,E09000006,51.406527,0.026918,E01000646,E02000142
BR1 3BB,E09000006,51.406517,0.03323,E01000646,E02000142
BR1 3BD,E09000006,51.406625,0.021257,E01034385,E02000144
BR1 3BE,E09000006,51.406505,0.028182,E01000646,E02000142
BR1 3BF,E09000006,51.406251,0.019472,E01034385,E02000144
BR1 3BG,E09000006,51.406286,0.019028,E01034385,E02000144
BR1 3BH,E09000006,51.404365,0.02977,E01000646,E02000142
BR1 3BJ,E09000006,51.406654,0.026348,E01034385,E02000144
BR1 3BL,E09000006,51.404768,0.02881,E01000646,E02000142
BR1 3BN,E09000006,51.405656,0.029942,E01000646,E02000142
BR1 3BP,E09000006,51.406311,0.030072,E01000647,E02000142
BR1 3BQ,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 3BS,E09000006,51.405985,0.032271,E01000647,E02000142
BR1 3BT,E09000006,51.404771,0.032793,E01000647,E02000142
BR1 3BU,E09000006,51.404957,0.032398,E01000647,E02000142
BR1 3BW,E09000006,51.40598,0.028892,E01000647,E02000142
BR1 3BX,E09000006,51.406504,0.027765,E01000646,E02000142
BR1 3BY,E09000006,51.405388,0.031397,E01000647,E02000142
BR1 3BZ,E09000006,51.405067,0.03075,E01000647,E02000142
BR1 3DA,E09000006,51.405017,0.020625,E01034385,E02000144
BR1 3DB,E09000006,51.404975,0.022018,E01034385,E02000144
BR1 3DD,E09000006,51.404589,0.022476,E01034385,E02000144
BR1 3DE,E09000006,51.402174,0.022283,E01034385,E02000144
BR1 3DF,E09000006,51.401842,0.022239,E01034385,E02000144
BR1 3DG,E09000006,51.401369,0.024088,E01000678,E02000142
BR1 3DH,E09000006,51.406973,0.028677,E01000646,E02000142
BR1 3DJ,E09000006,51.403329,0.024145,E01034385,E02000144
BR1 3DL,E09000006,51.403268,0.025048,E01000678,E02000142
BR1 3DN,E09000006,51.404011,0.026792,E01000678,E02000142
BR1 3DP,E09000006,51.405462,0.025562,E01034385,E02000144
BR1 3DQ,E09000006,51.40126,0.024658,E01000678,E02000142
BR1 3DR,E09000006,51.405111,0.026151,E01034385,E02000144
BR1 3DS,E09000006,51.405273,0.023512,E01034385,E02000144
BR1 3DT,E09000006,51.405954,0.024161,E01034385,E02000144
BR1 3DU,E09000006,51.405976,0.021343,E01034385,E02000144
BR1 3DW,E09000006,51.403701,0.026563,E01000678,E02000142
BR1 3DX,E09000006,51.405607,0.02137,E01034385,E02000144
BR1 3DY,E09000006,51.406415,0.029242,E01000647,E02000142
BR1 3DZ,E09000006,51.405831,0.028196,E01000646,E02000142
BR1 3EA,E09000006,51.405451,0.017884,E01034385,E02000144
BR1 3EB,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 3ED,E09000006,51.407977,0.021604,E01000825,E02000134
BR1 3EE,E09000006,51.407053,0.023001,E01034385,E02000144
BR1 3EF,E09000006,51.403444,0.017982,E01034385,E02000144
BR1 3EG,E09000006,51.405306,0.020049,E01034385,E02000144
BR1 3EH,E09000006,51.41305,0.023626,E01000823,E02000134
BR1 3EJ,E09000006,51.401004,0.021785,E01000678,E02000142
BR1 3EL,E09000006,51.400673,0.021685,E01000678,E02000142
BR1 3EN,E09000006,51.402546,0.019481,E01034385,E02000144
BR1 3EP,E09000006,51.400785,0.02665,E01000678,E02000142
BR1 3EQ,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 3ER,E09000006,51.400471,0.026089,E01000678,E02000142
BR1 3ES,E09000006,51.401938,0.028124,E01000647,E02000142
BR1 3ET,E09000006,51.401336,0.028629,E01000647,E02000142
BR1 3EU,E09000006,51.402171,0.026625,E01000678,E02000142
BR1 3EW,E09000006,51.402627,0.019974,E01034385,E02000144
BR1 3EX,E09000006,51.40208,0.027196,E01000678,E02000142
BR1 3EY,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 3EZ,E09000006,51.40539,0.02717,E01034385,E02000144
BR1 3FA,E09000006,51.408725,0.011586,E01000676,E02000134
BR1 3FB,E09000006,51.406767,0.030236,E01000646,E02000142
BR1 3FE,E09000006,51.406825,0.018016,E01034385,E02000144
BR1 3FF,E09000006,51.40814,0.023596,E01000825,E02000134
BR1 3FG,E09000006,51.404542,0.026787,E01034385,E02000144
BR1 3FH,E09000006,51.411327,0.02759,E01000820,E02000134
BR1 3FJ,E09000006,51.41847,0.035716,E01000818,E02006782
BR1 3FL,E09000006,51.416944,0.037648,E01000818,E02006782
BR1 3FN,E09000006,51.408877,0.012111,E01000676,E02000134
BR1 3FP,E09000006,51.408985,0.012662,E01000676,E02000134
BR1 3FQ,E09000006,51.41396,0.024011,E01000820,E02000134
BR1 3FR,E09000006,51.410835,0.026907,E01000825,E02000134
BR1 3FS,E09000006,51.413468,0.024939,E01000820,E02000134
BR1 3FT,E09000006,51.410931,0.010346,E01000824,E02000134
BR1 3FZ,E09000006,51.417638,0.037003,E01000818,E02006782
BR1 3GA,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 3GB,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 3GD,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 3GE,E09000006,51.408226,0.017604,E01000676,E02000134
BR1 3GJ,E09000006,51.410184,0.012513,E01000676,E02000134
